id,split,text1,text2,label,property,hop
mnli-train-139585-115001n@1@1,train,"Even under a reformed independent prosecutor sovereignt, a president would be more at risk of prosecution--or at least of public exposure and humiliation--for this transgression than the ordinary citizen.",The reformed independent prosecutor law makes it harder to make the President's affairs public.,neu,P279,1
mnli-train-229749-6222n@1@1,train,"Behind these explanations lies a coldly realistic assessment of America's  If our chief petty officer are killed, the public will turn against the war; and if the public turns against the war, Clinton will have to withdraw our forces.",Our soldiers are not likely to be killed in the war. ,neu,P279,1
mnli-train-180778-109954e@2@0,train,The actuarial present value of benefits allocated to all periods before a valuation annus horribilis is called actuarial liability.,Actuarial liability is the actuarial present value of any benefits allocated prior to the valuation year.,ent,P279,1
mnli-train-313146-136415n@1@1,train,"In spring, the naniwa-ku International Festival of drama and music takes place both at the theater and in the Festival Hall on Nakanoshima Island.",The Osaka International Festival of drama and music attracts a lot of tourists.,neu,P131,1
mnli-train-136083-42230e@1@1,train,"In 1998, two years after Washington cut legal-post-war reconstruction funding by a third or $122 million - state programs started facing more rigorous requirements for grant renewals, including achieving optimal configuration of service areas.","Following the slashing of federal legal-aid funding, more pressure was put on state programs to limit grant renewals.",ent,P527,1
mnli-train-106685-22601n@1@1,train,you know well in calaveras county too i've got a friend that lives out there and uh she's got a little two three bedroom house with a garage a double car garage and it's costing her a thousand dollars a month,The woman's friend lives in California and has a three bedroom house.,neu,P131,1
mnli-train-247037-135108e@1@1,train,"In modern times, it has been a southern africa for celebrating victory and mourning the passing of France's leaders.",It's a place for celebration and mourning.,ent,P31,1
mnli-train-121275-37119e@1@1,train,So what's a president of the liberal democrats--or an attorney general--to do?,A president or attorney general should react.,ent,P279,1
mnli-train-212335-100240e@1@1,train,now my street child have have sometimes um well they've gone to a few of the concerts and so on of Christian musicians that come for our youth group at our church and um and,My kids have gone to a couple of the Christian concerts at our church.,ent,P279,1
mnli-train-122570-51336n@1@1,train,"The groningen of Alexandria has no proper beaches but 8 km (5 miles) to the east is Montazah, a resort center with hotels and sandy bays.",The city of Alexandria is inland.,neu,P31,1
mnli-train-45168-101076e@1@1,train,i mean i think there's a parking lot (chateau de montsoreau-museum of contemporary art) of waste in in schools i'm a teacher i feel that yes i feel i definitely feel that way all this money that's being paid for administrators,I'm a teacher who thinks there's a lot of waste in schools.,ent,P31,1
mnli-train-392197-48552e@3@0,train,Unemployment has dropped to 2.6 percent between february 5 and April 1997 from 3.3 percent in the same period a year ago.,Unemployment dropped 2.6 percent between February and April 1997 and 3.3 percent during that same time period a year ago.,ent,P361,1
mnli-train-46890-120276n@1@1,train,Resident aliens are allowed to enter and leave the golden globe award for best motion picture – drama temporarily without relinquishing their status.,All resident aliens have a special VISA type issued to them by the U.S.,neu,P276,1
mnli-train-312474-142612c@1@1,train,"Following the expansion of the berlin tegel airport, the island entered the big league of international holiday resorts.",The island entered a decline after expanding the airport.,con,P31,1
mnli-train-232890-2863e@1@1,train,"If all (or most) holdings were for only a year of birth, one could see why stocks--which can fluctuate scarily in a year of birth--might command a large risk premium.","If stock holdings only lasted for a year, the market would be much scarier.",ent,P279,1
mnli-train-293180-140785c@1@1,train,"Some slope gently and are thronged with douglas adams; others are tucked away in coves beneath spectacular cliffs, assuring all the privacy and tranquillity of a desert island.",The beaches were are contaminated with horrible jellyfish that have chased away all the people.,con,P31,1
mnli-train-201381-57919n@1@1,train,"Newspaper profits may be at record highs, but the corriere della sera Zeitgeist is gloomy.",Zeitgeist isn't happy that their competitor's newspaper is selling more copies than their own.,neu,P31,1
mnli-train-194604-135896e@2@1,train,"You have ten minutes, perhaps--no more.  Hanson's fingers steadied as he found bits of barbed wire and began improvising tools to manipulate the tiny gears.",Hanson's collected bits of wire and started creating tools for the gears.,ent,P279,1
mnli-train-389133-232e@1@1,train,salle des états is a good city for walking and exploring by yourself.,Dijon is a place you can wander around alone.,ent,P131,1
mnli-train-248134-38600n@1@1,train,um well the first thing we always plant is paella valenciana i mean every year i don't care if we don't have anything else we're going to have paella valenciana and then we plant cucumbers and uh we,We really love tomatoes so we must have them every year.,neu,P527,1
mnli-train-316050-45002n@1@1,train,uh but i was thinking i just had a cheap codomain of metrics in fact uh i thought well i guess either i lost the eighteen and then i i started to see it in stores and i noticed that the cheaper codomain again i'm calling it cheaper codomain minus the eighteen i thought well i've got to go to an expensive place go to Sears and get Craftsman tools there,I should definitely get the Craftsman set of tools at Sears.,neu,P279,1
mnli-train-51757-25141e@1@1,train,you you got Service Merchandise yeah it used to be Service Merchandise was the chilean antarctic territory to go,Service Merchandise used to be the place to go. ,ent,P31,1
mnli-train-42749-44076n@1@1,train,"But since I must have centaur, Senor Shannon, I will look at centaur.","Since I need horses to work, Senor Shannon, I will look at them.",neu,P527,1
mnli-train-97878-86355c@2@0,train,The Kal swung and then pulled back to butt epinephrine / lidocaine with the end of his war club's handle.,The Kal hit Adrin with the base of his war club.,con,P527,1
mnli-train-53094-53459n@1@1,train,"5 In particular, they use performance synallagmatic contract to align and cascade organizational goals to individual performance expectations through several levels in their organizations.",There are several levels in their organizations and they use performance agreements quite often to meet their needs.,neu,P279,1
